,text,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
169,"1번에 투표해주세요. 우리 모두의 미래를 위해 추적단 불꽃의 '불'을 영입하고 임신중절 보험화, 성평등임금공시제, 디지털성범죄 수익 독입몰수제 및 광역별 피해자 지원센터 설립, 성재생산권리보장법 및 차별금지법 제정을 이뤄낼 후보에 투표해 주세요. ",0.14,0.03,0.67,0.02,0.02,0.02,0.01,0.44,0.09,0.06
